"";"YEAR";"Ca_WET";"Mg_WET";"K_WET";"X.2";"X.3";"N_WET";"S_WET";"X.6";"X.7";"X.8";"Dry.Deposition.kg.ha.yr";"X.9";"X.10";"X.11";"X.12";"X.13";"X.14";"X.15";"X.16";"X.17";"Total.Deposition.kg.ha.yr";"X.18";"X.19";"X.20";"X.21";"X.22";"X.23";"X.24";"X.25";"X.26";"Throughfall.kg.ha.yr";"X.27";"X.28";"X.29";"X.30";"X.31";"X.32";"X.33";"X.34";"X.35";"Ca_THRU";"Mg_THRU";"K_THRU";"X.38";"X.39";"N_THRU";"S_THRU";"X.42";"X.43";"X.44";"Litterflow.flux.kg.ha.yr";"X.45";"X.46";"X.47";"X.48";"X.49";"X.50";"X.51";"X.52";"X.53";"Leaching.flux.kg.ha.yr";"X.54";"X.55";"X.56";"X.57";"X.58";"X.59";"X.60";"X.61";"X.62";"Ca_WTH";"Mg_WTH";"K_WTH";"X.65";"X.66";"X.67";"P_WTH"
"1";2005;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7071555;2,8633592;6,5267582;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2313241;0,5911744;5,6255026;0;0;0;0;0;0;0;14,5277891;5,7512913;4,5143294;29,6645756;2,3864429;33,4963493;12,6650314;19,5200577;34,5289688;0;13,5026121;0,788033;1,5788481;7,3413839;0,2448944;11,6188078;7,54037;14,2896338;43,5411148;9,8435621;1,214556;0,7173156;0,1712794;0,2111914;2,0843203;5,8967295;0,1720661
"2";2006;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7071555;2,8633592;6,5267582;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2313241;0,5911744;5,6255026;0;0;0;0;0;0;0;10,922863;4,8701935;4,9671903;24,0370331;2,3012147;27,3932476;11,72474;19,5200577;34,5289688;0;6,7935038;1,9586102;0,7705056;3,4465611;0,1562498;6,8832803;7,5950127;15,3856573;47,6852264;10,5714111;1,2803174;0,750915;0,1771475;0,2222088;2,158392;6,2038093;0,1736852
"3";2007;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7405519;2,8793931;6,6793346;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2647206;0,6072083;5,7780786;0;0;0;0;0;0;0;11,0139132;4,963069;6,2574177;25,5561275;2,3232884;29,0089436;11,6856346;19,5200577;34,5289688;0;1,7807921;3,4568329;0,834783;4,1729946;0,1821675;7,7358375;7,4441843;21,9545193;53,4736824;10,9699583;1,3280795;0,7730556;0,1737199;0,2210826;2,1409268;6,3627639;0,1763846
"4";2008;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7846363;2,9005585;6,8807406;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,3088048;0,6283737;5,9794846;0;0;0;0;0;0;0;11,0721216;5,0351677;7,3169045;26,7740612;2,3394511;30,3028584;11,6492939;19,5200577;34,5289688;0;0,1761339;4,4769545;0,7377042;4,8346305;0,2017605;8,279727;7,3596072;25,6576252;56,4482231;10,6232386;1,3621877;0,7885808;0,1707744;0,2196756;2,1236176;6,4710379;0,1786047
"5";2009;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,821938;2,9184678;6,8782563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,3461068;0,6462829;5,9770007;0;0;0;0;0;0;0;11,1010933;5,0895767;8,1639605;27,7387657;2,3513486;31,3268185;11,614687;19,5200577;34,5289688;0;0,2110941;5,1166453;0,5055895;5,400413;0,2133415;8,7660971;7,2775369;24,7132378;54,4750595;10,3540668;1,3896259;0,8009183;0,1683034;0,2185535;2,1093433;6,5567527;0,1805827
"6";2010;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,7614181;2,9132025;6,7501454;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,2855866;0,6410177;5,8488898;0;0;0;0;0;0;0;11,0852013;5,1298075;8,8125715;28,4975624;2,3601983;32,1317062;11,5818844;19,5200577;34,5289688;0;0,254738;5,4785719;0,1691517;5,877203;0,2219762;9,1859331;7,1969562;22,7105732;50,5487442;10,1699848;1,4174637;0,8136652;0,1662567;0,2177699;2,0982585;6,6476269;0,1824021
"7";2011;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,6512742;2,8669543;6,2989221;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,1754425;0,5947699;5,3976655;0;0;0;0;0;0;0;11,0116291;5,1587219;9,3259611;29,0893784;2,3668134;32,7591858;11,5509062;19,5200577;34,5289688;0;0,2897814;5,5470095;0;6,2736826;0,2275208;9,4935722;7,1348042;21,3329124;46,6497002;9,894681;1,4435512;0,8257545;0,1646206;0,2172038;2,0896819;6,735148;0,1839692
"8";2012;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,5369594;2,8050086;5,6273422;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,0611279;0,5328239;4,7260861;0;0;0;0;0;0;0;10,9304819;5,1786494;9,7226543;29,5461674;2,3717558;33,2433472;11,5217419;19,5200577;34,5289688;0;0,3442994;5,6909504;0;7,8983455;0,2421663;11,105629;7,1254606;21,0599575;43,3987579;10,0850887;1,4460307;0,8254782;0,1619059;0,2146567;2,0669074;6,7200775;0,1851174
"9";2013;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,4846649;2,7735267;5,2049022;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;1,0088333;0,501342;4,3036466;0;0;0;0;0;0;0;10,8653622;5,1914835;9,988143;29,8940907;2,3754284;33,6120415;11,4943619;19,5200577;34,5289688;0;0,439234;6,2726274;0;12,1107807;0,3441649;15,9735489;7,0661521;21,8929138;40,8702698;11,3244486;1,4654819;0,8333673;0,1585601;0,2120954;2,0424175;6,7661328;0,187143
"10";2014;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0;0;0;0;0;0;0;0;0;0;1,4758315;2,2721844;0,9012563;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;2,4429483;2,7486506;4,8765335;3,5374987;0,5863439;4,1238427;9,5069981;19,5200577;34,5289688;0;0,9671168;0,4764659;3,9752774;0;0;0;0;0;0;0;10,8128281;5,1987557;10,1506071;30,1545353;2,3781273;33,8880043;11,4687223;19,5200577;34,5289688;0;0,4166666;6,0428119;0;12,0619383;0,3686292;15,9210758;6,9993744;21,3311615;38,9765663;11,1461506;1,4813802;0,8407936;0,1577694;0,2118734;2,0385299;6,8209052;0,1880631
